country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment,continent
Algeria,DZA,2006,-1.230699743750861,0.45700838002936084,-1.729596420292409,-0.1897497415843034,-3.3202480813186916,0.3578863434014596,0.2616848790737383,-1.3077258465644637,Africa
Algeria,DZA,2007,-0.7659924773880438,0.25296991354250276,-0.8436521165907992,0.13384248574751612,-0.1242480745724598,0.5131547902422535,0.43796617242850516,1.3082081352779298,Africa
Algeria,DZA,2008,2.914489072205469,0.08067076406471149,0.568585958291609,0.02048215133191055,-0.6140962506100697,1.3679628991670907,0.3624181989243281,-0.9952027602381595,Africa
Algeria,DZA,2009,-1.7511718820772164,0.3323182060651698,1.3559310514321363,0.12147590381126824,0.02256607496707433,-1.7720944409452954,0.24134746409826122,-0.24861983179199004,Africa
Algeria,DZA,2010,-0.3570500829887646,0.3731258993625414,-1.2263666803996283,0.06170409111940349,1.1319603305412895,0.8859497702100315,-0.8460142117797483,0.3127642306830373,Africa
Algeria,DZA,2011,-0.11540230448009961,0.751730609399267,-0.7339993016583897,-0.06402282523244997,-1.1298377882396329,1.4901962428579034,0.1346725156039127,0.42851352191500125,Africa
Algeria,DZA,2012,0.23777521795564155,0.5567605192007137,0.21372421889670942,0.181247716503133,0.14355734347095211,0.024057680220529114,1.6440463468421391,1.0130474426364209,Africa
Algeria,DZA,2013,0.9069536815180985,0.23936734911004554,0.771249536070798,0.2111336228490654,-0.22501400675655306,-0.2648779419059866,-2.3783552008944886,-0.23704490266879386,Africa
Algeria,DZA,2014,0.14483376468307807,-0.9644596031624172,0.3612816830931254,0.703735803309606,0.7911497289473156,0.043897257506588926,-0.2474712613333581,0.6524884004488524,Africa
Algeria,DZA,2015,0.9069536815180985,-1.324927560622533,3.016364892950992,0.802668458799589,1.1609524854041222,-2.7599391551302523,0.6390062250363767,1.0066812316186622,Africa
Algeria,DZA,2016,-1.5467006848775768,0.7607989856875716,-0.8825065414404555,0.8985094688055101,-0.6753831558583122,-0.6939630312331596,0.5367732055697787,-0.15254792006945941,Africa
Algeria,DZA,2017,-1.0634051278602468,0.9489677936698964,-1.7736450666819765,0.5233898167393244,0.7361226477639067,0.03816039141207186,-0.4361451902264121,1.4690996500903606,Africa
Algeria,DZA,2018,0.8047180829182787,0.4819464148221991,0.1419138206377658,0.5481229806118202,-0.22465461916737928,-0.1671247630665841,-0.6430244932295296,0.42851352191500125,Africa
Algeria,DZA,2019,-0.7195217507517621,-0.6334638686392918,-0.31591532401234335,0.10498712789627107,1.4429592325179312,-0.4336210880175778,-1.043918212858779,0.42851352191500125,Africa
Algeria,DZA,2020,-1.3422294876779373,-4.020502412321136,-0.8700805017713069,-4.49950354636669,-1.7538941937029378,-1.703705204922337,0.07444904888937935,0.42851352191500125,Africa
Algeria,DZA,2021,0.33071667122820503,0.014925035974501654,0.21630119905268586,-0.020739788455582383,0.29312314740149387,0.6036734517625805,1.8224379725331894,0.42851352191500125,Africa
Algeria,DZA,2022,0.33071667122820503,0.014925035974501654,0.21630119905268586,-0.020739788455582383,0.29312314740149387,1.4375456152268704,0.7081335521622281,0.42851352191500125,Africa
Algeria,DZA,2023,0.33071667122820503,0.014925035974501654,0.21630119905268586,-0.020739788455582383,0.29312314740149387,0.6327750499884053,-0.08907104055893707,0.42851352191500125,Africa
Armenia,ARM,2000,-0.020525126625559525,-0.029646721534937776,-0.10666426327803942,-0.02915489278355271,0.0001876932673214054,-0.49824239715963947,-0.39784985454812705,0.004785208220402674,Asia
Armenia,ARM,2001,0.06640482143563378,0.19158259546527018,0.6067136198361646,-0.0321324137486815,-0.0795695655154029,-0.41671304035868745,1.0331387713955542,0.004785208220402674,Asia
Armenia,ARM,2002,-0.03863553247164146,0.07498876623543085,-0.6556527209684812,0.03337304748415183,0.4658284211381368,-0.38720806534051083,-0.5699985569137754,0.004785208220402674,Asia
Armenia,ARM,2003,-0.006036801948693977,0.08993669305976923,-0.2870379147835349,0.08399090389134123,-0.21904359267072512,-0.2871314159984014,0.9598622132408781,0.004785208220402674,Asia
Armenia,ARM,2004,0.3199505032807809,0.128801302803049,1.5297566894585861,0.12567619740314426,1.466061951685612,-0.0909667246409124,0.5814014481143154,0.004785208220402114,Asia
Armenia,ARM,2005,0.15695685066604348,0.12581171743818134,-0.014942002047414218,0.11376611354262911,0.01568807643429393,0.22994538697790742,-1.6976853813853172,0.004785208220402674,Asia
Armenia,ARM,2006,0.5517636981106298,0.14673881499225505,1.5781878419288242,0.14949636512417455,-0.06691512850329344,0.32265168748258877,0.5850536736356595,0.004785208220402674,Asia
Armenia,ARM,2007,0.38152588315745944,0.3440514490735216,0.3942959772482941,0.38472052136934876,-0.03683721645493091,1.0972098344308525,0.3884962006221258,0.004785208220402674,Asia
Armenia,ARM,2008,0.11349187663544681,0.09890544915437226,0.5171204736192416,0.11376611354262911,-0.41399219282077987,0.8852505206134627,1.1943947097292136,4.005666250475561,Asia
Armenia,ARM,2009,-0.01690304545634314,0.009217888208342,1.4891646779035652,0.0006203168677351659,0.8529971929839197,-2.2815161555360515,-1.4902881959112269,-1.124182131207432,Asia
Armenia,ARM,2010,0.41050253251119057,0.2842597417761681,-0.9612442892821814,0.08101338292621243,0.43517701371757855,-0.18198091158622454,1.2548192600367707,0.10850854025055656,Asia
Armenia,ARM,2011,0.20766598703507289,0.17962425400579948,-0.6609060962434853,0.42342829391602305,0.3612564767897067,-0.025966923396734974,-0.15488253123109605,-0.16503709889816978,Asia
Armenia,ARM,2012,0.2909738539270498,0.5712599368034649,0.3147362145285391,0.7152253484986443,0.4850225817389364,-0.26022013343257844,-1.3701859240989935,-0.3966201428833673,Asia
Armenia,ARM,2013,0.1497126883276107,0.3201347661545802,-0.07257163722040512,0.3221925811016442,0.3936298802432468,-0.24578407086837326,0.8454409041647775,-0.2584275362545978,Asia
Armenia,ARM,2014,0.283729691588617,0.3171451807897125,0.2803192276595158,0.3132600182062579,0.49068573344113764,-0.2539443415400454,-0.7623182032537102,0.32778676309757554,Asia
Armenia,ARM,2015,-0.1762746169018642,-0.07748008737282057,0.13387649716667038,-0.06190762339996937,1.139343041471646,-1.1479734278021694,0.18496536828146468,0.2769899373733028,Asia
Armenia,ARM,2016,0.2547530422348859,0.16168674181659343,-0.23070513256052705,0.19713670056623514,-0.2517880377901815,-0.5406694756544917,-1.3817145955070815,-0.16661464006973076,Asia
Armenia,ARM,2017,0.638693646171823,0.6609474977494951,-0.22375201219105043,0.6229221985796518,-0.4768847069528896,0.03163653868776158,0.6169245887396968,0.06433738744684034,Asia
Armenia,ARM,2018,0.4467233442033544,0.42775983928981653,-0.0019237943528164552,0.3906755632996064,-0.47430247822948896,0.0022024287485583657,0.39799269042709695,-2.2085839325386605,Asia
Armenia,ARM,2019,0.6676702955255541,0.6818745953035689,-0.13451623939983312,0.7003377436730003,0.05523067509187443,0.13586341891340564,-0.30139977109289107,-0.21425638345088213,Asia
Armenia,ARM,2020,-4.566236993992126,-4.582785232228407,-3.5986200798775663,-4.560941801709568,-4.111714710734622,-1.1024773380265525,-0.07653298409106805,-0.5120961566416534,Asia
Armenia,ARM,2021,-0.03863553247164146,-0.04160506299440848,0.03478832095197777,-0.02915489278355271,-0.01002036944369863,0.1797826966691563,1.5752543283386669,0.1511021518827118,Asia
Armenia,ARM,2022,-0.03863553247164146,-0.04160506299440848,0.03478832095197777,-0.02915489278355271,-0.01002036944369863,2.725651234459123,0.3728100589183236,0.036572662827362504,Asia
Armenia,ARM,2023,-0.03863553247164146,-0.04160506299440848,0.03478832095197777,-0.02915489278355271,-0.01002036944369863,2.110600674358558,-1.7876982176112566,0.036572662827362504,Asia
Australia,AUS,2000,-0.0851347230306961,0.3581657642489852,-0.7169914654120149,0.16050477292244425,0.09140599725074587,-0.250552873888669,1.921555663234492,-0.7244978190012934,Australia
Australia,AUS,2001,-0.17327652081812203,0.021322139844609695,0.220722934463438,-0.02074012292084259,0.14301162809931509,-0.7906452074076813,-0.15199695836395746,0.9450895980809235,Australia
Australia,AUS,2002,0.03889478660753863,0.05827025221072036,0.46294155036482526,0.01783386365804936,-0.13238999654001118,-0.3392593571028839,-1.0948227579252667,-0.38005571576370095,Australia
Australia,AUS,2003,0.43681458064562717,0.009006102389239474,1.1127810659499535,-0.030251516871802248,0.1019304847836102,0.13862039716585384,-0.2882034540296452,-0.49168047144255067,Australia
Australia,AUS,2004,0.47980096077461787,0.35631835863067973,0.02644524183542473,0.5266934400343911,0.7110375389832493,0.7807830898843364,-0.38443033014980094,-0.6383872931918949,Australia
Australia,AUS,2005,0.21084030712350155,0.24239501216850515,-0.6581400914264893,0.21281743965272237,-0.021674168618620142,0.21641718029090293,0.12145717428734669,-0.3657039614621355,Australia
Australia,AUS,2006,0.014049447633901787,0.08782874210360889,-0.8156559406552255,0.10607846309195286,-0.12982684336179712,-0.026058205791432205,0.4744387200430411,-0.18710435237597506,Australia
Australia,AUS,2007,0.7883958456455834,0.13647709005232125,0.5802628138007196,0.2836244835098665,0.3593879474409721,0.43532640052131055,-0.9591608810610848,-0.43108417550260353,Australia
Australia,AUS,2008,0.30509484703936196,0.031790771681674386,-1.0543754115313018,0.19115259787553648,-0.009123676147543058,1.2448987026378517,1.269162819937742,-0.008504743289817436,Australia
Australia,AUS,2009,-0.17702304018716253,0.008390300516470963,1.4184518392796512,0.2556187124320408,0.42043821025491357,-1.5684969149677912,-1.885700415933184,2.322858011031293,Australia
Australia,AUS,2010,0.6974934546388645,0.2522478421328013,-0.9371098970871963,0.4453181806761807,0.05755235642344821,1.4073967126708646,0.6689782722084571,-0.34656828906004633,Australia
Australia,AUS,2011,0.5192380067645176,0.055807044719646315,-0.6178611596702506,0.3702838506186101,0.132794589922608,1.6617612176148255,0.14677747126007734,0.004252371644908209,Australia
Australia,AUS,2012,-0.15691014673231365,0.22823156909482942,0.39082989865683687,0.232368638329695,-0.036585831723432195,0.7979207073156457,-1.1740113843334972,0.43958891879242,Australia
Australia,AUS,2013,-0.3678983427782773,0.344618123048078,0.020193544814962914,0.4521875207518738,0.3933437148339766,-0.22421003539480558,0.3535416444141891,0.9116021713772703,Australia
Australia,AUS,2014,0.4395751738649201,0.33846010432039286,1.008453452271846,0.23448228142990826,0.3942126751584522,-1.4101001751721693,-0.091438685870621,0.8749254659399331,Australia
Australia,AUS,2015,-0.020655152837209995,0.39203486725125336,2.001403464086423,0.18269802547468345,0.5709487252543585,-1.4795753372605311,-0.7890590827280591,0.17647342326370372,Australia
Australia,AUS,2016,0.4322793203567887,0.572464815972427,0.5907488306119043,0.31480071923801206,0.6013112284139164,-1.7150455817772663,-0.276135657261676,-0.3354058134921605,Australia
Australia,AUS,2017,0.847551414630433,0.40373510283385505,-0.2899749412732651,0.2947211097859861,0.1533557818886418,0.5394473491432729,0.34294833630970817,0.02338804404699597,Australia
Australia,AUS,2018,0.539153714989417,0.3329178874654763,-0.05725572901608591,0.25720394475720076,0.09540132751903543,0.3979505712259332,-0.1430481061451122,-0.2524845664164445,Australia
Australia,AUS,2019,0.0016267781470833647,0.20298369231132046,-0.11017633371799165,0.12510125099387218,0.28459301365102985,-0.7781968536438505,-0.32361578115550743,-0.011694022023498493,Australia
Australia,AUS,2020,-4.404477185074467,-4.635987423903639,-3.07533259600826,-4.63746506456165,-4.574835255873734,-1.0285209712086896,-0.6411878561694077,2.2813973874934352,Australia
Australia,AUS,2021,-0.12181117580130287,0.06750728030224802,0.16654630988736507,0.008322469707089702,0.13123685079562164,1.4780247110471552,1.2652672023603078,-1.9236666228655042,Australia
Australia,AUS,2022,-0.12181117580130287,0.06750728030224802,0.16654630988736507,0.008322469707089702,0.13123685079562164,0.6711577247355814,2.4397581437471114,-2.000209312473856,Australia
Australia,AUS,2023,-0.12181117580130287,0.06750728030224802,0.16654630988736507,0.008322469707089702,0.13123685079562164,-0.15904325063776073,-0.8010740966756532,0.11747176669059849,Australia
Austria,AUT,2000,-0.4485303772221104,0.17083093463586532,0.2680104431997947,0.08502388739590111,0.2949528716404478,-1.1296337357807413,0.9516981932785306,-0.05231389299914933,Europe
Austria,AUT,2001,0.0015614043705325451,0.08263320453884691,0.2680104431997947,0.5556611630823032,0.2949528716404478,-0.4167905045456877,0.002102965716570425,-1.0355452324626584,Europe
Austria,AUT,2002,0.2842434825834685,0.14745992729154497,0.2680104431997947,0.036929567252765125,0.2949528716404478,0.1408404125018664,-0.7370385043531272,1.2091071517916085,Europe
Austria,AUT,2003,1.0870768776233772,0.1574760732962537,0.2680104431997947,0.15258495616840165,0.2949528716404478,1.2371414999432253,-0.4885627625727374,-0.14209998836932117,Europe
Austria,AUT,2004,0.8137632256336366,0.1098993797738873,0.2680104431997947,0.07758071880232054,0.2949528716404478,0.9069579617243849,0.26069999244567504,1.7169137567540487,Europe
Austria,AUT,2005,0.4459506656534044,0.18835919014410557,0.2680104431997947,-0.009447098599544568,0.2949528716404478,0.08467221915385253,-0.0412895516474564,-0.4570872737663124,Europe
Austria,AUT,2006,0.02848544669023725,0.11574213160996738,0.06259419893856467,1.1362283133815876,0.08359873677746106,0.2655837068757148,-0.7486258451828294,-0.5674800139755388,Europe
Austria,AUT,2007,0.02848544669023725,0.167770445578871,0.06259419893856467,-0.010019650029819995,0.08359873677746106,1.407633491474287,0.27448765601128533,-0.6396032709122338,Europe
Austria,AUT,2008,0.02848544669023725,0.35084333644271365,0.06259419893856467,-0.02891384722890913,0.08359873677746238,1.0473217287761818,0.4813501856010865,-1.0811742317491368,Europe
Austria,AUT,2009,0.02848544669023725,-0.13382683967402478,0.06259419893856467,0.3392367224381913,0.08359873677746106,-1.4664833278696996,-1.9444255464243105,1.6918914023066236,Europe
Austria,AUT,2010,0.02848544669023725,0.20811325587561444,0.06259419893856467,-0.051815904439926265,0.08359873677746106,-0.7555098878176485,0.6491128774021696,-0.7529398175270393,Europe
Austria,AUT,2011,0.02848544669023725,0.30799648964479304,0.06259419893856467,0.08044347595369768,0.08359873677746106,0.9311305173922869,0.756176031469629,-0.3967392424519362,Europe
Austria,AUT,2012,0.02848544669023725,0.3444441320508164,0.06259419893856467,0.7068147406750163,0.08359873677746106,-1.197809878288939,-0.7120259664249761,0.3657066165931201,Europe
Austria,AUT,2013,0.02848544669023725,0.21173019748842592,0.06259419893856467,-0.08044347595369768,0.08359873677746106,0.2612916539685824,-0.5083944543244523,0.6394806123120008,Europe
Austria,AUT,2014,0.02848544669023725,0.16053656235324804,0.06259419893856467,0.2699579993748645,0.08359873677746238,-0.01135516170326787,-0.44952614832718607,0.4172232286907592,Europe
Austria,AUT,2015,0.02848544669023725,0.42735556286757187,0.06259419893856467,-0.12452993608490566,0.08359873677746106,-2.4754155713838157,-0.6528477947105119,0.15375255539140437,Europe
Austria,AUT,2016,0.17019307638804762,0.41511360663959457,0.3183863095469288,0.6037554832254391,0.34293315016459847,0.0638225689391218,-0.1981229554246275,0.3509875845652236,Europe
Austria,AUT,2017,0.5433008337987815,0.4000893876325315,0.027577700956481318,0.060404175894057686,0.3001182651367709,0.3101929148091998,0.5732164708240005,-0.775018365568884,Europe
Austria,AUT,2018,1.1665048390809025,0.40481923435697725,0.4446944628904092,-0.17147915336749078,0.10306150861919278,0.880076135210057,-0.24843146438259825,-0.9590062659175943,Europe
Austria,AUT,2019,0.15715874425142812,0.3246900663193075,0.7953593214983754,0.576845566002494,0.42666975179382177,-0.7602419594425326,-0.49674975937378923,-0.5836709492062255,Europe
Austria,AUT,2020,-4.353127497898196,-4.644709483405759,-4.624053773075994,-4.459889366130449,-4.663345888253028,-0.7250919830406907,-0.29110695168422807,0.9088388984225124,Europe
Austria,AUT,2021,-0.05098324705521491,0.027544401512948968,0.2680104431997947,0.08502388739590111,0.2949528716404478,1.1721195027642601,0.699171356293591,1.8170031745437465,Europe
Austria,AUT,2022,-0.05098324705521491,0.027544401512948968,0.2680104431997947,0.08502388739590111,0.2949528716404478,-0.7288189165197272,3.5371446066536234,-2.193933053058137,Europe
Austria,AUT,2023,-0.05098324705521491,0.027544401512948968,0.2680104431997947,0.08502388739590111,0.2949528716404478,0.9583666128597307,-0.6680126308633316,0.3657066165931201,Europe
Azerbaijan,AZE,2000,-0.07044544094035292,0.13064401577853782,-1.5879218537629813,0.12560650345940338,-0.32302380361118216,-0.2203371185252683,1.497778632138529,-3.716666650715321,Asia
Azerbaijan,AZE,2001,-0.04250014205492366,0.14353954730074367,-0.2463734815496436,-0.19749050847257052,-0.44792439267493833,-0.24682469607625387,-0.15261358064869848,-0.3951937646809415,Asia
Azerbaijan,AZE,2002,-0.008566564836902421,0.10853739031189921,0.07270623464542957,0.012827357785035126,-0.8042565126287545,-0.2371673497004451,0.07835695900566633,-0.39519376468094314,Asia
Azerbaijan,AZE,2003,-0.006570472059371759,0.3609213643893565,0.05811216793888163,0.34100451141405264,-0.3516678914645407,-0.18428306842464104,-0.19617925542779704,-0.3951937646809415,Asia
Azerbaijan,AZE,2004,-0.0025782865043104362,0.42908345957815885,-0.074061041552808,-0.0003810106272782711,-0.026686160025708137,-0.14670928337357053,0.585118829851006,-0.6812094854227911,Asia
Azerbaijan,AZE,2005,0.0213748268260575,-0.20279758500992767,-0.19804039767660533,0.36437316322045327,0.3095285018619147,0.17988485871556553,0.3506079751191572,-0.2660253746684946,Asia
Azerbaijan,AZE,2006,0.1810622490285104,0.01642645086757174,0.18476595279807276,0.007747216087991513,0.3010584069717128,0.5075605451588336,-0.32294898985235254,-0.18298855251763443,Asia
Azerbaijan,AZE,2007,0.21100364069147032,0.2411771431117308,0.06689445625429856,-0.20663476352724902,0.46992097126898796,0.955033796775021,1.1923677581849537,0.1399324225134853,Asia
Azerbaijan,AZE,2008,0.1092029090374066,1.0278045659662876,-0.004543129026300292,0.5411620942775711,0.06848475691092741,1.3408670829071028,0.5343454373394222,-0.026141221788233315,Asia
Azerbaijan,AZE,2009,0.3048200012354114,-0.14200436497667154,0.5821748147448521,0.20587274227269248,0.492765941178183,-0.7627866136087303,-3.135145322779923,0.2967797532428864,Asia
Azerbaijan,AZE,2010,0.472491794547987,0.2301238303784115,0.2565632933471241,0.8276820859908309,1.5638050684042535,0.5985185585116267,0.5531269719743191,0.306006066815204,Asia
Azerbaijan,AZE,2011,1.392690564989622,0.49356111718918816,0.6020605898096016,0.38164564499040154,1.3809577912444075,1.0558744601965953,0.21981152799771042,0.21374293109202713,Asia
Azerbaijan,AZE,2012,2.2430260882176833,0.43645233473370504,1.3827778048152164,0.33084422801996544,1.7168608236040768,0.09331707352570569,-1.171143912290809,0.19529030394739208,Asia
Azerbaijan,AZE,2013,-0.05248060594257697,0.031164201178664135,0.1322212016901228,0.41923869354852433,0.31200072538528134,0.1711646718067676,0.09792465504497205,0.2045166175197088,Asia
Azerbaijan,AZE,2014,0.16908569236332643,-0.4035994329985616,0.5185548463527507,-0.04000611586421847,0.3023817267743929,-0.1802639562101219,-0.27489192694563375,0.3521376346767932,Asia
Azerbaijan,AZE,2015,-0.3758476359025441,-0.5528191548983721,1.876717454419625,-0.14872114818095183,-0.4207610235706009,-2.5816868980585483,0.30129984834967094,0.45362708397228757,Asia
Azerbaijan,AZE,2016,0.6182065673077252,0.43276789715593195,1.5712310229463964,0.19063231718156165,0.44785746189982384,-1.8631735890246226,1.1993601139434305,0.44440077039997006,Asia
Azerbaijan,AZE,2017,0.696054185631421,0.8104227488776747,0.06922929367796327,-0.1741218566661699,0.3946098413107694,0.018150599622025518,-0.035653317744367134,0.4074955161106991,Asia
Azerbaijan,AZE,2018,-0.7870427480738604,0.2669682061561425,-2.0242223579978544,0.8134576892391088,-1.0433275894789684,0.35354636807759515,-1.7751953858364047,0.3152323803875223,Asia
Azerbaijan,AZE,2019,-1.6691161951973885,0.5746187439001963,-0.9996063752418429,0.6722297500612964,-1.4424133277819349,-0.1820679168161117,-0.059115279386921626,0.49975865183387597,Asia
Azerbaijan,AZE,2020,-3.3422410638581312,-4.388318673360169,-2.49905938470473,-4.471921732365068,-3.170692901618596,-0.8580849289399778,-0.08916582952581048,2.4741897563098676,Asia
Azerbaijan,AZE,2021,-0.020543121502086387,-0.014891268543499609,0.08660629602414378,0.0016510460515391748,0.09017386201349743,0.9617414627819916,0.4939985783909684,-0.699662112567427,Asia
Azerbaijan,AZE,2022,-0.020543121502086387,-0.014891268543499609,0.08660629602414378,0.0016510460515391748,0.09017386201349743,2.1860364868744067,1.010171123973537,0.047669286790308484,Asia
Azerbaijan,AZE,2023,-0.020543121502086387,-0.014891268543499609,0.08660629602414378,0.0016510460515391748,0.09017386201349743,-0.9583105461949475,-0.9022156108746249,0.4074955161106991,Asia
Bahrain,BHR,2000,0.09519258452378998,0.26897677302255124,-0.8410793262662916,0.24897576671871288,-0.2748471178170857,-0.02979627645883814,0.291043312639895,0.16856366303679712,Asia
Bahrain,BHR,2001,0.04596077610379842,0.2398363216987693,0.6473809321280385,0.24897576671871288,0.11383428643020707,-0.7018153546111447,-0.3095808489786321,0.16856366303679712,Asia
Bahrain,BHR,2002,0.13511026702648585,0.20819811740437752,0.4032434117374415,0.24897576671871288,0.20726877958267997,-0.40997472746578245,0.362588212686901,0.16856366303679712,Asia
Bahrain,BHR,2003,0.2974421758707823,0.029192487844002947,0.4680267048531936,0.24897576671871288,-0.4219935929205206,-0.05181921337700574,1.1246104077378316,0.16856366303679712,Asia
Bahrain,BHR,2004,0.399897560961035,0.36638913887633645,-0.01684404414491955,0.24897576671871288,-0.33594743270862404,0.19443337428193186,0.3887523115154328,0.16856366303679712,Asia
Bahrain,BHR,2005,0.13511026702648585,0.29270542624334506,-0.6653566263484758,0.24897576671871288,-0.20504336476441634,0.5025247318270316,0.0976682546429468,0.16856366303679712,Asia
Bahrain,BHR,2006,0.24687977803403421,0.43008183962688834,-0.01708824823841462,0.24897576671871288,-0.018911757303755612,0.3854070187763601,-0.3516448051450628,0.16856366303679712,Asia
Bahrain,BHR,2007,0.09386199510703346,0.25024362574297715,-0.05975092859774959,0.24897576671871288,-0.055234811070682004,0.6711067661166249,0.6598228509583837,0.16856366303679712,Asia
Bahrain,BHR,2008,0.1005149421908161,0.35598183483212864,-0.35989666567740514,0.24897576671871288,-0.22891490610538243,0.9843577856882704,0.11762762904098711,-1.5783688447991,Asia
