country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment,continent
Sierra Leone,SLE,2014,35000000.0,53000.0,2.32827709296857,93000.0,1.56659738127919,7845456215.27807,4.63931171409667,4.678,Africa
Sierra Leone,SLE,2015,37000000.0,31000.0,4.73413343026276,61000.0,1.52499905887291,6651626733.64854,6.68943562498681,4.30675,Africa
Sierra Leone,SLE,2016,41000000.0,60000.0,5.20188622118414,92000.0,2.56508898738783,6042615859.61074,10.8860609413903,3.9355,Africa
Sierra Leone,SLE,2017,39000000.0,59000.0,4.62162199353139,110000.0,3.88884459358277,5818480351.63706,18.2215094003386,3.56425,Africa
Sierra Leone,SLE,2018,39000000.0,66000.0,5.28496038226782,112000.0,3.82734632680849,6390514688.52816,16.0295447693699,3.193,Africa
Sierra Leone,SLE,2019,39000000.0,71000.0,5.28496038226782,122000.0,4.56551098962502,6523577590.38319,14.8049990906021,3.193,Africa
Sierra Leone,SLE,2020,39000000.0,71000.0,5.28496038226782,122000.0,4.56551098962502,6688594757.62129,13.4468711101052,3.193,Africa
Sierra Leone,SLE,2021,39000000.0,71000.0,5.28496038226782,122000.0,4.56551098962502,7165214367.64956,11.8739588840234,3.193,Africa
Sierra Leone,SLE,2022,39000000.0,71000.0,5.28496038226782,122000.0,4.56551098962502,7119137321.90082,27.2082883814653,3.193,Africa
Sierra Leone,SLE,2023,39000000.0,71000.0,5.28496038226782,122000.0,4.56551098962502,6411869546.28929,47.6428733253179,3.193,Africa
Singapore,SGP,1999,5089000000.0,6958000.0,3.3368799572395,3971000.0,3.05946630511628,86286849754.8905,0.0167098337370801,4.85,
Singapore,SGP,2000,5142000000.0,7691000.0,2.8414964959783,4444000.0,2.68172179200985,96076539925.7409,1.36162392448454,3.7,
Singapore,SGP,2001,4641000000.0,7522000.0,2.82595507856574,4363000.0,4.417225822092,89793790669.6515,0.997197956155961,3.76,
Singapore,SGP,2002,4458000000.0,7567000.0,2.61696097593919,4399000.0,5.3568536121869,92538372869.6942,-0.391676866585059,5.65,
Singapore,SGP,2003,3842000000.0,6127000.0,1.9421882855524,4221000.0,4.91548958549675,97646401095.6369,0.507905300237541,5.93,
Singapore,SGP,2004,5327000000.0,8329000.0,2.1644241189008,5165000.0,4.30595822094702,115033593101.049,1.66272719863071,5.84,
Singapore,SGP,2005,6209000000.0,8943000.0,2.15761357738246,5159000.0,4.03491760073763,127807848728.398,0.425106276569129,5.59,
Singapore,SGP,2006,7536000000.0,9751000.0,2.22349387936699,5533000.0,3.84206357824061,148627286361.351,0.962901778165114,4.48,
Singapore,SGP,2007,9066000000.0,10285000.0,2.35476396924537,6024000.0,4.11143237006459,180941701357.97,2.10488003633211,3.9,
Singapore,SGP,2008,10615000000.0,10116000.0,2.39415391099529,6828000.0,4.0508842864784,193617323539.203,6.62778177352131,3.96,
Singapore,SGP,2009,9225000000.0,9683000.0,2.48970345092668,6961000.0,4.83339139598486,194150283771.566,0.596720257424944,5.86,
Singapore,SGP,2010,14178000000.0,11642000.0,2.98599128197397,7342000.0,4.54194314259536,239807980591.24,2.82366134885608,4.12,
Singapore,SGP,2011,17929000000.0,13171000.0,3.15646282519785,7753000.0,4.36228074322771,279356499090.458,5.2477933984048,3.89,
Singapore,SGP,2012,18795000000.0,14496000.0,3.23769546461291,8048000.0,4.54583376342505,295092888076.589,4.57560270376527,3.72,
Singapore,SGP,2013,19231000000.0,15568000.0,3.20509622780607,8647000.0,4.6144925580765,307576360584.992,2.35860415399832,3.86,
Singapore,SGP,2014,19161000000.0,15095000.0,3.17029462600024,8903000.0,4.81484209309721,314863580758.455,1.02514803039391,3.74,
Singapore,SGP,2015,16617000000.0,15231500.0,3.02445115508637,9125000.0,5.0839686833401,307998545269.398,-0.522618167075298,3.79,
Singapore,SGP,2016,18944000000.0,16403000.0,3.60474019395056,9474000.0,5.42120102397963,319053943915.005,-0.532268739716253,4.08,
Singapore,SGP,2017,19891000000.0,17425000.0,3.37216364152209,9889000.0,4.9336242529459,343257164581.712,0.576260310166349,4.2,
Singapore,SGP,2018,20416000000.0,18508000.0,3.03928054267298,10378000.0,4.52883023187095,376892697588.005,0.43862011844684,3.6500000000000004,
Singapore,SGP,2019,20416000000.0,19116000.0,3.03928054267298,10711000.0,4.52883023187095,376901649222.451,0.565260568780326,3.1,
Singapore,SGP,2020,20416000000.0,2742000.0,3.03928054267298,1543000.0,4.52883023187095,349488382610.662,-0.181916666666634,4.1,
Singapore,SGP,2021,20416000000.0,2742000.0,3.03928054267298,1543000.0,4.52883023187095,434111559282.849,2.30485959040484,4.64,
Singapore,SGP,2022,20416000000.0,2742000.0,3.03928054267298,1543000.0,4.52883023187095,498474540987.78,6.12106004039418,3.591,
Singapore,SGP,2023,20416000000.0,2742000.0,3.03928054267298,1543000.0,4.52883023187095,501427500080.059,4.82146729476466,3.444,
Slovak Republic,SVK,1999,465000000.0,12583000.0,3.8427897252621,2987000.0,2.94200591679031,30496272225.1337,10.5704416075225,16.099,Europe
Slovak Republic,SVK,2000,441000000.0,12583000.0,3.11947559459894,2987000.0,2.33625261829104,29215726004.7765,12.0357805974299,18.546,Europe
Slovak Republic,SVK,2001,649000000.0,12583000.0,4.20568245189529,2987000.0,1.9911492900615,30726659550.9717,7.3296201911553,19.149,Europe
Slovak Republic,SVK,2002,742000000.0,12583000.0,5.67937399083126,2987000.0,3.4259582741792,35243658398.7546,3.12714222984608,18.541,Europe
Slovak Republic,SVK,2003,876000000.0,12583000.0,4.66105038408139,2987000.0,3.44758513875201,46616149116.7411,8.55414305406645,17.55,Europe
Slovak Republic,SVK,2004,931000000.0,12583000.0,2.35659059375312,2987000.0,2.18212274197298,57215475076.2986,7.54850088183423,18.206,Europe
Slovak Republic,SVK,2005,1282000000.0,12583000.0,2.84512088151828,2987000.0,2.35160464165897,62547753148.4638,2.70908494588384,16.276,Europe
Slovak Republic,SVK,2006,1655000000.0,12583000.0,2.88546936549371,3149000.0,2.06065470304098,70751813442.9881,4.48333120449611,13.395,Europe
Slovak Republic,SVK,2007,2352000000.0,12583000.0,3.26459831694657,3603000.0,2.5116569498624,86587749517.9724,2.7567237163814,11.16,Europe
Slovak Republic,SVK,2008,3096000000.0,12583000.0,3.82945291770455,3683000.0,3.21484473776093,100830060552.902,4.59817976325028,9.514,Europe
Slovak Republic,SVK,2009,2541000000.0,12583000.0,4.21820917495083,3230000.0,3.683966020277,89342984697.5246,1.61510464058238,12.023,Europe
Slovak Republic,SVK,2010,2334000000.0,12583000.0,3.43087002727221,2692000.0,3.11013234110088,91112160800.7668,0.957018132975143,14.387,Europe
Slovak Republic,SVK,2011,2515000000.0,12583000.0,3.01767733740384,3285000.0,2.92344509732446,99705104723.4341,3.9192859914629,13.634,Europe
